Analógico 2	Analógico 1	Analógico 2
22,97	12,56	22,97
22,97	12,56	22,97
22,97	12,58	22,97
22,97	12,58	22,97
23,00	12,56	23,00
23,00	12,56	23,00
23,00	12,56	23,00
23,01	12,58	23,01
23,03	12,56	23,03
23,01	12,56	23,01
23,03	12,56	23,03
23,04	12,56	23,04
23,04	12,58	23,04
23,06	12,56	23,06
23,06	12,58	23,06
23,06	12,56	23,06
23,09	12,56	23,09
23,07	12,56	23,07
23,09	12,58	23,09
23,09	12,56	23,09
23,09	12,56	23,09
23,10	12,58	23,10
23,12	12,56	23,12
23,12	12,56	23,12
23,13	12,58	23,13
23,13	12,56	23,13
23,13	12,56	23,13
23,13	12,56	23,13
23,15	12,58	23,15
23,16	12,58	23,16
23,16	12,58	23,16
23,18	12,58	23,18
23,18	12,56	23,18
23,18	12,56	23,18
23,18	12,58	23,18
23,19	12,58	23,19
23,19	12,58	23,19
23,21	12,56	23,21
23,22	12,56	23,22
23,22	12,56	23,22
23,22	12,56	23,22
23,22	12,56	23,22
23,24	12,56	23,24
23,24	12,58	23,24
23,25	12,56	23,25
23,25	12,58	23,25
23,27	12,58	23,27
23,27	12,56	23,27
23,27	12,56	23,27
23,28	12,56	23,28
23,28	12,58	23,28
23,30	12,56	23,30
23,30	12,56	23,30
23,31	12,56	23,31
23,31	12,58	23,31
23,31	12,56	23,31
23,31	12,58	23,31
23,33	12,58	23,33
23,34	12,56	23,34
23,34	12,58	23,34
23,36	12,58	23,36
23,36	12,56	23,36
23,36	12,58	23,36
23,37	12,58	23,37
23,37	12,58	23,37
23,39	12,56	23,39
23,39	12,58	23,39
23,39	12,58	23,39
23,40	12,58	23,40
23,40	12,58	23,40
23,40	12,58	23,40
23,42	12,58	23,42
23,42	12,58	23,42
23,42	12,58	23,42
23,43	12,58	23,43
23,45	12,58	23,45
23,45	12,58	23,45
23,45	12,58	23,45
23,46	12,58	23,46
23,46	12,56	23,46
23,48	12,58	23,48
23,48	12,58	23,48
23,48	12,58	23,48
23,49	12,58	23,49
23,49	12,58	23,49
23,51	12,58	23,51
23,51	12,58	23,51
